"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.175084077E1,7.458648682E-1,2.963745117E0,9.030151367E0
5.176292573E1,7.243194580E-1,2.961349487E0,8.920028687E0
5.177501069E1,7.243194580E-1,2.961349487E0,9.013397217E0
5.178709565E1,7.051544189E-1,2.961349487E0,9.180984497E0
5.179918061E1,7.003784180E-1,2.961349487E0,9.271972656E0
5.181129609E1,6.740417480E-1,2.992477417E0,9.269577026E0
5.182338105E1,6.572723389E-1,3.018814087E0,9.245635986E0
5.183546601E1,6.620635986E-1,3.011627197E0,9.195358276E0
5.184755098E1,6.596679688E-1,3.016418457E0,9.149871826E0
5.185963594E1,6.907958984E-1,3.006835938E0,9.094802856E0
5.187172090E1,7.362823486E-1,3.014022827E0,9.054092407E0
5.188383638E1,7.362823486E-1,3.042755127E0,9.149871826E0
5.189592134E1,7.171325684E-1,3.052322388E0,9.307876587E0
5.190800630E1,6.884002686E-1,3.028381348E0,9.248031616E0
5.192009126E1,7.003784180E-1,3.025985718E0,9.094802856E0
5.193217622E1,7.051544189E-1,3.023590088E0,9.025360107E0
5.194426118E1,6.740417480E-1,3.040359497E0,9.042129517E0
5.195634614E1,6.524810791E-1,3.052322388E0,9.042129517E0
5.196846162E1,6.620635986E-1,3.069091797E0,9.075637817E0
5.198054658E1,6.692504883E-1,3.090637207E0,9.157043457E0
5.199263154E1,6.668548584E-1,3.102600098E0,9.226486206E0
5.200471650E1,6.716461182E-1,3.109786987E0,9.240844727E0
5.201680146E1,6.836090088E-1,3.104995728E0,9.204925537E0
5.202888642E1,7.027587891E-1,3.093032837E0,9.166625977E0
5.204097139E1,7.123413086E-1,3.073883057E0,9.147476196E0
5.205308686E1,7.195281982E-1,3.064300537E0,9.130706787E0
5.206517182E1,7.099456787E-1,3.047546387E0,9.135498047E0
5.207725679E1,6.907958984E-1,3.045150757E0,9.145080566E0
5.208934175E1,6.596679688E-1,3.042755127E0,9.121139526E0
5.210142671E1,6.572723389E-1,3.049926758E0,9.097198486E0
5.211351167E1,6.692504883E-1,3.069091797E0,9.123535156E0
5.212562715E1,6.812133789E-1,3.076263428E0,9.154647827E0
5.213771211E1,6.740417480E-1,3.081054688E0,9.169021606E0
5.214979707E1,7.099456787E-1,3.107391357E0,9.123535156E0
5.216188203E1,7.195281982E-1,3.104995728E0,9.090011597E0
5.217396699E1,7.147369385E-1,3.102600098E0,9.068466187E0
5.218605195E1,7.051544189E-1,3.093032837E0,9.090011597E0
5.219813691E1,7.051544189E-1,3.112182617E0,9.104370117E0
5.221025239E1,6.836090088E-1,3.121765137E0,9.118743896E0
5.222233735E1,6.788177490E-1,3.136123657E0,9.145080566E0
5.223442231E1,6.764373779E-1,3.155273438E0,9.171417236E0
5.224650727E1,6.860046387E-1,3.155273438E0,9.149871826E0
5.225859224E1,6.884002686E-1,3.145706177E0,9.130706787E0
5.227067720E1,6.764373779E-1,3.121765137E0,9.109161377E0
5.228276216E1,6.788177490E-1,3.112182617E0,9.090011597E0
5.229487764E1,7.003784180E-1,3.121765137E0,9.113952637E0
5.230696260E1,7.027587891E-1,3.133728027E0,9.166625977E0
5.231904756E1,7.219238281E-1,3.145706177E0,9.219299316E0
5.233113252E1,6.812133789E-1,3.150497437E0,9.212112427E0
5.234321748E1,6.333312988E-1,3.138519287E0,9.106765747E0
5.235530244E1,6.381225586E-1,3.140914917E0,9.058883667E0
5.236741792E1,6.501007080E-1,3.138519287E0,9.094802856E0
5.237950288E1,6.692504883E-1,3.126541138E0,9.152252197E0
5.239158784E1,6.620635986E-1,3.104995728E0,9.111557007E0
5.240367280E1,7.410736084E-1,3.097824097E0,8.936782837E0
5.241575776E1,8.152923584E-1,3.188796997E0,9.039733887E0
5.242784272E1,6.979827881E-1,3.179214478E0,9.331817627E0
5.243992768E1,5.830535889E-1,3.124160767E0,9.336608887E0
5.245204316E1,6.381225586E-1,3.081054688E0,9.087615967E0
5.246412812E1,7.482604980E-1,3.059509277E0,8.850585938E0
5.247621308E1,7.650146484E-1,3.083450317E0,8.797912598E0
5.248829804E1,7.003784180E-1,3.145706177E0,8.936782837E0
5.250038301E1,6.117858887E-1,3.207946777E0,9.116348267E0
5.251246797E1,5.974273682E-1,3.227111816E0,9.233657837E0
5.252458345E1,6.261444092E-1,3.227111816E0,9.350982666E0
5.253666841E1,6.716461182E-1,3.184005737E0,9.422805786E0
5.254875337E1,7.386779785E-1,3.164855957E0,9.377319336E0
5.256083833E1,7.554321289E-1,3.150497437E0,9.176208496E0
5.257292329E1,7.506561279E-1,3.143310547E0,8.948745728E0
5.258500825E1,7.171325684E-1,3.143310547E0,8.881713867E0
5.259709321E1,6.979827881E-1,3.126541138E0,9.015792847E0
5.260920869E1,6.884002686E-1,3.124160767E0,9.171417236E0
5.262129365E1,6.668548584E-1,3.124160767E0,9.238449097E0
5.263337861E1,6.548767090E-1,3.148101807E0,9.202529907E0
5.264546357E1,6.501007080E-1,3.157669067E0,9.180984497E0
5.265754853E1,6.692504883E-1,3.162460327E0,9.149871826E0
5.266963350E1,7.003784180E-1,3.143310547E0,9.121139526E0
5.268171846E1,7.290954590E-1,3.126541138E0,9.078033447E0
5.269383393E1,7.386779785E-1,3.157669067E0,9.056488037E0
5.270591890E1,7.267150879E-1,3.167251587E0,9.152252197E0
5.271800386E1,7.003784180E-1,3.188796997E0,9.252822876E0
5.273008882E1,6.812133789E-1,3.162460327E0,9.171417236E0
5.274217378E1,7.027587891E-1,3.162460327E0,9.027755737E0
5.275425874E1,6.907958984E-1,3.162460327E0,9.006210327E0
5.276637422E1,6.572723389E-1,3.162460327E0,9.013397217E0
5.277845918E1,6.429138184E-1,3.184005737E0,9.027755737E0
5.279054414E1,6.548767090E-1,3.210342407E0,9.066070557E0
5.280262910E1,6.668548584E-1,3.215133667E0,9.145080566E0
5.281471406E1,6.740417480E-1,3.217529297E0,9.207321167E0
5.282679902E1,6.764373779E-1,3.198379517E0,9.204925537E0
5.283888398E1,7.003784180E-1,3.181610107E0,9.154647827E0
5.285099946E1,7.051544189E-1,3.184005737E0,9.118743896E0
5.286308442E1,6.979827881E-1,3.167251587E0,9.109161377E0
5.287516938E1,7.027587891E-1,3.145706177E0,9.116348267E0
5.288725434E1,6.812133789E-1,3.126541138E0,9.133102417E0
5.289933931E1,6.572723389E-1,3.128936768E0,9.149871826E0
5.291142427E1,6.429138184E-1,3.119369507E0,9.113952637E0
5.292353975E1,6.548767090E-1,3.138519287E0,9.080429077E0
5.293562470E1,6.907958984E-1,3.143310547E0,9.101974487E0
5.294770967E1,7.123413086E-1,3.155273438E0,9.137893677E0
5.295979463E1,6.979827881E-1,3.167251587E0,9.145080566E0
5.297187959E1,6.979827881E-1,3.157669067E0,9.137893677E0
5.298396455E1,6.979827881E-1,3.157669067E0,9.094802856E0
5.299604951E1,6.836090088E-1,3.162460327E0,9.078033447E0
5.300816499E1,6.884002686E-1,3.160064697E0,9.085220337E0
5.302024995E1,6.907958984E-1,3.169647217E0,9.121139526E0
5.303233491E1,6.860046387E-1,3.162460327E0,9.161834717E0
5.304441987E1,6.644592285E-1,3.164855957E0,9.166625977E0
5.305650483E1,6.501007080E-1,3.136123657E0,9.142684937E0
5.306858979E1,6.740417480E-1,3.131332397E0,9.104370117E0
5.308070527E1,6.836090088E-1,3.119369507E0,9.111557007E0
5.309279023E1,7.027587891E-1,3.136123657E0,9.161834717E0
5.310487519E1,7.027587891E-1,3.133728027E0,9.214508057E0
5.311696016E1,6.836090088E-1,3.133728027E0,9.216903687E0
5.312904512E1,6.548767090E-1,3.114578247E0,9.164230347E0
5.314113008E1,6.333312988E-1,3.095428467E0,9.094802856E0
5.315321504E1,6.477050781E-1,3.097824097E0,9.085220337E0
5.316533052E1,6.572723389E-1,3.093032837E0,9.171417236E0
5.317741548E1,6.812133789E-1,3.066696167E0,9.180984497E0
5.318950044E1,7.698059082E-1,3.047546387E0,9.008605957E0
5.320158540E1,8.176879883E-1,3.088241577E0,8.979873657E0
5.321367036E1,6.907958984E-1,3.066696167E0,9.207321167E0
5.322575532E1,6.165771484E-1,3.002044678E0,9.324645996E0
5.323784028E1,6.381225586E-1,2.958953857E0,9.233657837E0
5.324995576E1,7.003784180E-1,2.944595337E0,9.030151367E0
5.326204072E1,7.434692383E-1,2.985290527E0,8.920028687E0
5.327412568E1,7.051544189E-1,3.049926758E0,9.001419067E0
5.328621064E1,6.477050781E-1,3.100204468E0,9.173812866E0
5.329829560E1,6.237640381E-1,3.100204468E0,9.269577026E0
5.331038056E1,6.405181885E-1,3.076263428E0,9.310272217E0
5.332249604E1,6.884002686E-1,3.025985718E0,9.346191406E0
5.333458100E1,7.290954590E-1,2.980499268E0,9.343795776E0
5.334666597E1,7.338867188E-1,2.939804077E0,9.336608887E0
5.335875093E1,7.290954590E-1,2.935012817E0,9.118743896E0
5.337083589E1,6.979827881E-1,2.923034668E0,8.965515137E0
5.338292085E1,6.788177490E-1,2.918258667E0,9.013397217E0
5.339500581E1,6.812133789E-1,2.891921997E0,9.204925537E0
5.340712129E1,6.860046387E-1,2.896697998E0,9.374923706E0
5.341920625E1,6.812133789E-1,2.903884888E0,9.384490967E0
5.343129121E1,6.884002686E-1,2.915863037E0,9.303100586E0
5.344337617E1,7.051544189E-1,2.908676147E0,9.224090576E0
5.345546113E1,7.171325684E-1,2.884735107E0,9.176208496E0
5.346754609E1,7.290954590E-1,2.870361328E0,9.123535156E0
5.347963105E1,7.267150879E-1,2.867980957E0,9.087615967E0
5.349174653E1,7.147369385E-1,2.875152588E0,9.176208496E0
5.350383149E1,7.123413086E-1,2.875152588E0,9.324645996E0
5.351591645E1,6.979827881E-1,2.839248657E0,9.315063477E0
5.352800141E1,7.147369385E-1,2.834457397E0,9.197753906E0
5.354008638E1,7.123413086E-1,2.829666138E0,9.149871826E0
5.355217134E1,6.716461182E-1,2.832061768E0,9.154647827E0
5.356428682E1,6.429138184E-1,2.841644287E0,9.135498047E0
5.357637178E1,6.501007080E-1,2.841644287E0,9.149871826E0
5.358845674E1,6.548767090E-1,2.841644287E0,9.212112427E0
5.360054170E1,7.027587891E-1,2.848815918E0,9.298309326E0
5.361262666E1,7.362823486E-1,2.829666138E0,9.362945557E0
5.362471162E1,7.530517578E-1,2.810516357E0,9.379714966E0
5.363679658E1,7.410736084E-1,2.798538208E0,9.346191406E0
5.364891206E1,7.171325684E-1,2.765029907E0,9.291122437E0
5.366099702E1,7.075500488E-1,2.748260498E0,9.255203247E0
5.367308198E1,6.836090088E-1,2.714752197E0,9.238449097E0
5.368516694E1,6.620635986E-1,2.700378418E0,9.233657837E0
5.369725190E1,6.620635986E-1,2.695587158E0,9.240844727E0
5.370933686E1,7.003784180E-1,2.709960938E0,9.240844727E0
5.372142182E1,7.243194580E-1,2.719528198E0,9.240844727E0
5.373353730E1,7.482604980E-1,2.717132568E0,9.259994507E0
5.374562226E1,7.314910889E-1,2.693191528E0,9.276763916E0
5.375770723E1,7.099456787E-1,2.686019897E0,9.271972656E0
5.376979219E1,6.955871582E-1,2.674041748E0,9.259994507E0
5.378187715E1,6.836090088E-1,2.662078857E0,9.257598877E0
5.379396211E1,6.812133789E-1,2.645309448E0,9.238449097E0
5.380607759E1,6.788177490E-1,2.633346558E0,9.214508057E0
5.381816255E1,7.003784180E-1,2.626159668E0,9.200149536E0
5.383024751E1,7.243194580E-1,2.638137817E0,9.248031616E0
5.384233247E1,7.314910889E-1,2.633346558E0,9.355758667E0
5.385441743E1,7.027587891E-1,2.614181519E0,9.451538086E0
5.386650239E1,6.668548584E-1,2.602218628E0,9.456329346E0
5.387858735E1,6.764373779E-1,2.585464478E0,9.386886597E0
5.389070283E1,6.836090088E-1,2.583068848E0,9.358154297E0
5.390278779E1,6.860046387E-1,2.563903809E0,9.391677856E0
5.391487275E1,7.099456787E-1,2.523208618E0,9.298309326E0
5.392695771E1,8.128967285E-1,2.511245728E0,9.037338257E0
5.393904267E1,8.057098389E-1,2.513626099E0,9.027755737E0
5.395112764E1,7.003784180E-1,2.477722168E0,9.322250366E0
5.396321260E1,6.333312988E-1,2.427444458E0,9.607162476E0
5.397532808E1,6.429138184E-1,2.384338379E0,9.552093506E0
5.398741304E1,7.027587891E-1,2.410675049E0,9.226486206E0
5.399949800E1,7.434692383E-1,2.475326538E0,9.070861816E0
5.401158296E1,7.290954590E-1,2.530395508E0,9.216903687E0
5.402366792E1,6.692504883E-1,2.532791138E0,9.453933716E0
5.403575288E1,6.309356689E-1,2.504058838E0,9.556884766E0
5.404786836E1,6.548767090E-1,2.463348389E0,9.492233276E0
5.405995332E1,6.860046387E-1,2.405899048E0,9.384490967E0
5.407203828E1,7.171325684E-1,2.362792969E0,9.312667847E0
5.408412324E1,7.362823486E-1,2.338851929E0,9.252822876E0
5.409620820E1,7.314910889E-1,2.319702148E0,9.226486206E0
5.410829316E1,7.027587891E-1,2.288574219E0,9.262390137E0
5.412037812E1,6.716461182E-1,2.290969849E0,9.413223267E0
5.413249360E1,6.884002686E-1,2.293365479E0,9.580825806E0
5.414457856E1,7.027587891E-1,2.298156738E0,9.635894775E0
5.415666352E1,7.147369385E-1,2.298156738E0,9.532943726E0
5.416874848E1,7.171325684E-1,2.298156738E0,9.406051636E0
5.418083345E1,7.171325684E-1,2.288574219E0,9.346191406E0
5.419291841E1,7.243194580E-1,2.283782959E0,9.310272217E0
5.420503389E1,7.219238281E-1,2.281402588E0,9.255203247E0
5.421711885E1,7.123413086E-1,2.271820068E0,9.279144287E0
5.422920381E1,7.243194580E-1,2.262237549E0,9.394073486E0
5.424128877E1,7.243194580E-1,2.238296509E0,9.429992676E0
5.425337373E1,7.434692383E-1,2.231109619E0,9.331817627E0
5.426545869E1,7.434692383E-1,2.211959839E0,9.329437256E0
5.427754365E1,7.099456787E-1,2.207168579E0,9.434768677E0
5.428965913E1,6.740417480E-1,2.195205688E0,9.461105347E0
5.430174409E1,6.453094482E-1,2.188018799E0,9.398864746E0
5.431382905E1,6.405181885E-1,2.178451538E0,9.355758667E0
5.432591401E1,6.884002686E-1,2.178451538E0,9.420410156E0
5.433799897E1,7.243194580E-1,2.188018799E0,9.540115356E0
5.435008393E1,7.482604980E-1,2.164077759E0,9.561660767E0
5.436216890E1,7.290954590E-1,2.149719238E0,9.561660767E0
5.437428437E1,7.051544189E-1,2.120986938E0,9.485046387E0
5.438636933E1,6.955871582E-1,2.104217529E0,9.406051636E0
5.439845430E1,6.764373779E-1,2.068313599E0,9.372528076E0
5.441053926E1,6.836090088E-1,2.046768188E0,9.355758667E0
5.442262422E1,7.075500488E-1,2.056335449E0,9.367736816E0
5.443470918E1,7.243194580E-1,2.056335449E0,9.408432007E0
5.444682466E1,7.219238281E-1,2.056335449E0,9.485046387E0
5.445890962E1,7.290954590E-1,2.061126709E0,9.530548096E0
5.447099458E1,7.171325684E-1,2.049163818E0,9.508987427E0
5.448307954E1,6.596679688E-1,2.020431519E0,9.422805786E0
5.449516450E1,6.620635986E-1,1.991699219E0,9.319854736E0
5.450724946E1,6.644592285E-1,1.972549438E0,9.288726807E0
5.451933442E1,7.195281982E-1,1.989303589E0,9.324645996E0
5.453144990E1,7.338867188E-1,1.994094849E0,9.441955566E0
5.454353486E1,7.338867188E-1,2.010848999E0,9.564056396E0
5.455561982E1,6.860046387E-1,2.001266479E0,9.669403076E0
5.456770478E1,6.596679688E-1,1.991699219E0,9.655044556E0
5.457978975E1,6.572723389E-1,1.994094849E0,9.532943726E0
5.459187470E1,6.477050781E-1,1.979721069E0,9.477874756E0
5.460399018E1,6.740417480E-1,1.967758179E0,9.480270386E0
5.461607514E1,7.171325684E-1,1.943817139E0,9.360549927E0
5.462816011E1,8.081054688E-1,1.953384399E0,9.130706787E0
5.464024507E1,8.128967285E-1,1.946212769E0,9.250427246E0
5.465233003E1,6.907958984E-1,1.905502319E0,9.643066406E0
5.466441499E1,6.237640381E-1,1.838470459E0,9.837005615E0
5.467649995E1,6.333312988E-1,1.804946899E0,9.652648926E0
5.468861543E1,6.764373779E-1,1.814529419E0,9.286331177E0
5.470070039E1,7.051544189E-1,1.891143799E0,9.152252197E0
5.471278535E1,7.123413086E-1,1.958175659E0,9.317459106E0
5.472487031E1,6.788177490E-1,1.934234619E0,9.583221436E0
5.473695527E1,6.237640381E-1,1.900711060E0,9.700531006E0
5.474904023E1,6.429138184E-1,1.862411499E0,9.712509155E0
5.476112519E1,6.812133789E-1,1.840866089E0,9.638275146E0
5.477324067E1,6.907958984E-1,1.824096680E0,9.487442017E0
5.478532563E1,7.051544189E-1,1.807342529E0,9.319854736E0
5.479741059E1,6.692504883E-1,1.781005859E0,9.250427246E0
5.480949556E1,6.644592285E-1,1.778610229E0,9.317459106E0
5.482158052E1,6.644592285E-1,1.761856079E0,9.511383057E0
5.483366548E1,6.860046387E-1,1.749877930E0,9.698135376E0
5.484578096E1,7.051544189E-1,1.757064819E0,9.765167236E0
5.485786592E1,7.195281982E-1,1.752273560E0,9.662231445E0
5.486995088E1,7.171325684E-1,1.745086670E0,9.528152466E0
5.488203584E1,7.027587891E-1,1.735519409E0,9.420410156E0
5.489412080E1,7.003784180E-1,1.740310669E0,9.389282227E0
5.490620576E1,7.075500488E-1,1.742706299E0,9.439559937E0
5.491829072E1,7.075500488E-1,1.761856079E0,9.576034546E0
5.493040620E1,7.123413086E-1,1.778610229E0,9.746017456E0
5.494249116E1,6.955871582E-1,1.733123779E0,9.683776855E0
5.495457612E1,6.979827881E-1,1.718765259E0,9.425201416E0
5.496666108E1,7.195281982E-1,1.730728149E0,9.317459106E0
5.497874604E1,6.860046387E-1,1.737915039E0,9.420410156E0
5.499083100E1,6.572723389E-1,1.737915039E0,9.465896606E0
5.500291597E1,6.620635986E-1,1.735519409E0,9.449142456E0
5.501503144E1,6.788177490E-1,1.737915039E0,9.506607056E0
5.502711640E1,6.955871582E-1,1.747482300E0,9.633499146E0
5.503920137E1,7.123413086E-1,1.730728149E0,9.678985596E0
5.505128633E1,7.123413086E-1,1.704391479E0,9.623916626E0
5.506337129E1,6.955871582E-1,1.678054810E0,9.492233276E0
5.507545625E1,6.860046387E-1,1.656509399E0,9.398864746E0
5.508757173E1,6.548767090E-1,1.627777100E0,9.389282227E0
5.509965669E1,6.572723389E-1,1.615814209E0,9.494628906E0
5.511174165E1,6.812133789E-1,1.608627319E0,9.623916626E0
5.512382661E1,7.099456787E-1,1.613418579E0,9.681381226E0
5.513591157E1,7.195281982E-1,1.649322510E0,9.655044556E0
5.514799653E1,7.267150879E-1,1.644531250E0,9.552093506E0
5.516008149E1,6.979827881E-1,1.644531250E0,9.465896606E0
5.517219697E1,6.668548584E-1,1.625381470E0,9.413223267E0
5.518428193E1,6.644592285E-1,1.601440430E0,9.362945557E0
5.519636689E1,6.572723389E-1,1.589477539E0,9.365341187E0
5.520845185E1,6.860046387E-1,1.594253540E0,9.456329346E0
5.522053682E1,7.219238281E-1,1.594253540E0,9.599975586E0
5.523262178E1,7.267150879E-1,1.606231689E0,9.674194336E0
5.524473725E1,6.979827881E-1,1.613418579E0,9.590393066E0
5.525682222E1,6.524810791E-1,1.601440430E0,9.678985596E0
5.526890718E1,6.333312988E-1,1.615814209E0,9.655044556E0
5.528099214E1,6.572723389E-1,1.608627319E0,9.633499146E0
5.529307710E1,6.501007080E-1,1.599044800E0,9.652648926E0
5.530516206E1,6.668548584E-1,1.567916870E0,9.477874756E0
5.531724702E1,7.554321289E-1,1.565521240E0,9.176208496E0
5.532936250E1,8.248748779E-1,1.603836060E0,9.185775757E0
5.534144746E1,7.051544189E-1,1.532012939E0,9.635894775E0
5.535353242E1,6.333312988E-1,1.469757080E0,9.939956665E0
5.536561738E1,6.189727783E-1,1.436248779E0,9.810668945E0
5.537770234E1,6.740417480E-1,1.443420410E0,9.422805786E0
5.538978730E1,7.075500488E-1,1.498489380E0,9.214508057E0
5.540187226E1,7.267150879E-1,1.587081909E0,9.389282227E0
5.541398774E1,7.003784180E-1,1.599044800E0,9.667007446E0
5.542607270E1,6.477050781E-1,1.572708130E0,9.741226196E0
5.543815766E1,6.381225586E-1,1.522430420E0,9.655044556E0
5.545024262E1,6.644592285E-1,1.505676270E0,9.580825806E0
5.546232759E1,7.051544189E-1,1.481735229E0,9.520965576E0
5.547441255E1,7.027587891E-1,1.467361450E0,9.432373047E0
5.548652803E1,6.716461182E-1,1.443420410E0,9.372528076E0
5.549861299E1,6.429138184E-1,1.426666260E0,9.441955566E0
5.551069795E1,6.548767090E-1,1.409912109E0,9.619125366E0
5.552278291E1,6.860046387E-1,1.409912109E0,9.784332275E0
5.553486787E1,7.051544189E-1,1.412292480E0,9.777145386E0
5.554695283E1,7.147369385E-1,1.431457520E0,9.635894775E0
5.555903779E1,6.955871582E-1,1.429061890E0,9.518569946E0
5.557115327E1,6.836090088E-1,1.424270630E0,9.449142456E0
5.558323823E1,6.907958984E-1,1.419479370E0,9.446746826E0
5.559532319E1,7.123413086E-1,1.419479370E0,9.523361206E0
5.560740815E1,7.171325684E-1,1.431457520E0,9.650253296E0
5.561949311E1,7.195281982E-1,1.433853149E0,9.789123535E0
5.563157808E1,7.075500488E-1,1.419479370E0,9.757995605E0
5.564366304E1,7.003784180E-1,1.397933960E0,9.552093506E0
5.565577851E1,7.195281982E-1,1.429061890E0,9.401260376E0
5.566786348E1,6.955871582E-1,1.436248779E0,9.458709717E0
5.567994844E1,6.548767090E-1,1.436248779E0,9.463500977E0
5.569203340E1,6.477050781E-1,1.433853149E0,9.444351196E0
5.570411836E1,6.812133789E-1,1.431457520E0,9.547302246E0
5.571620332E1,7.099456787E-1,1.453002930E0,9.688552856E0
5.572831880E1,7.243194580E-1,1.453002930E0,9.734054565E0
5.574040376E1,6.979827881E-1,1.417083740E0,9.635894775E0
5.575248872E1,6.716461182E-1,1.395538330E0,9.525756836E0
5.576457368E1,6.548767090E-1,1.369201660E0,9.468292236E0
5.577665864E1,6.524810791E-1,1.350051880E0,9.489837646E0
5.578874360E1,6.668548584E-1,1.342864990E0,9.585617065E0
5.580082856E1,6.788177490E-1,1.338073730E0,9.698135376E0
5.581294404E1,6.907958984E-1,1.352447510E0,9.693344116E0
5.582502900E1,7.123413086E-1,1.378784180E0,9.587997437E0
5.583711396E1,7.410736084E-1,1.412292480E0,9.525756836E0
5.584919892E1,7.267150879E-1,1.424270630E0,9.535324097E0
5.586128389E1,6.884002686E-1,1.426666260E0,9.547302246E0
5.587336885E1,6.524810791E-1,1.412292480E0,9.504211426E0
5.588548432E1,6.405181885E-1,1.393142700E0,9.451538086E0
5.589756929E1,6.501007080E-1,1.412292480E0,9.480270386E0
5.590965425E1,6.812133789E-1,1.431457520E0,9.552093506E0
5.592173921E1,7.147369385E-1,1.450607300E0,9.614334106E0
5.593382417E1,7.003784180E-1,1.476943970E0,9.655044556E0
5.594590913E1,6.453094482E-1,1.476943970E0,9.678985596E0
5.595799409E1,6.285400391E-1,1.510467529E0,9.681381226E0
5.597010957E1,6.524810791E-1,1.520034790E0,9.729263306E0
5.598219453E1,6.429138184E-1,1.512863159E0,9.695739746E0
5.599427949E1,6.644592285E-1,1.498489380E0,9.403656006E0
5.600636445E1,7.745971680E-1,1.520034790E0,9.034942627E0
5.601844941E1,8.200836182E-1,1.565521240E0,9.233657837E0
5.603053437E1,6.907958984E-1,1.496093750E0,9.810668945E0
5.604261933E1,5.902404785E-1,1.441024780E0,1.001657104E1
5.605473481E1,6.357269287E-1,1.429061890E0,9.774749756E0
5.606681977E1,7.003784180E-1,1.460189819E0,9.307876587E0
5.607890474E1,7.219238281E-1,1.527221680E0,9.130706787E0
5.609098970E1,7.195281982E-1,1.622985840E0,9.410827637E0
5.610307466E1,6.884002686E-1,1.666091919E0,9.784332275E0
5.611515962E1,6.285400391E-1,1.658905029E0,9.853759766E0
5.612727510E1,6.189727783E-1,1.634963989E0,9.667007446E0
5.613936006E1,6.548767090E-1,1.620590210E0,9.499420166E0
5.615144502E1,6.812133789E-1,1.627777100E0,9.418014526E0
5.616352998E1,6.764373779E-1,1.632568359E0,9.389282227E0
5.617561494E1,6.477050781E-1,1.618194580E0,9.422805786E0
5.618769990E1,6.572723389E-1,1.658905029E0,9.518569946E0
