"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
6.975168347E1,1.110488176E-2,-1.307010651E-3,2.386665344E-2
6.976175427E1,4.492110014E-2,3.020048141E-3,1.454257965E-2
6.977185558E1,5.940401554E-2,9.667158127E-3,-1.768112183E-3
6.978192639E1,5.519169569E-2,-7.236480713E-3,-1.080131531E-2
6.979199719E1,6.083130836E-2,-2.435922623E-3,-3.867340088E-2
6.980206799E1,5.133122206E-2,-4.566907883E-3,-3.992843628E-2
6.981213879E1,2.255606651E-2,-3.992080688E-3,8.176040649E-2
6.982220959E1,-2.171885967E-2,-1.081204414E-2,1.397275925E-1
6.983231091E1,-5.015683174E-2,-2.281975746E-2,7.393169403E-2
6.984238171E1,-3.438138962E-2,-8.546113968E-3,-4.039478302E-2
6.985245251E1,1.523280144E-2,-8.685588837E-4,-1.365528107E-1
6.986252331E1,4.450136423E-2,1.264333725E-2,-1.674604416E-1
6.987259411E1,2.950131893E-2,7.996797562E-3,-1.034431458E-1
6.988266491E1,-2.396911383E-2,1.107478142E-2,-3.821086884E-2
6.989273571E1,-6.767147779E-2,-2.425909042E-3,1.420974731E-2
6.990283703E1,-7.096034288E-2,2.982854843E-3,5.164241791E-2
6.991290783E1,-6.545418501E-2,1.002883911E-2,5.554962158E-2
6.992297863E1,-2.763724327E-2,1.886105537E-2,5.236434937E-2
6.993304943E1,1.891493797E-3,2.750134468E-2,3.761005402E-2
6.994312023E1,4.000717402E-2,3.580737114E-2,3.493118286E-2
6.995319103E1,7.070851326E-2,4.628610611E-2,3.230285645E-2
6.996326184E1,7.779186964E-2,2.098393440E-2,3.918361664E-2
6.997333264E1,7.801479101E-2,-1.922845840E-3,4.123687744E-2
6.998343395E1,4.520773888E-2,-1.798987389E-2,5.517578125E-2
6.999350476E1,1.282334328E-2,-3.440928459E-2,4.057216644E-2
7.000357556E1,-2.358025312E-2,-6.252789497E-2,-6.772041321E-3
7.001364636E1,-2.844578028E-2,-6.868457794E-2,-4.150772095E-2
7.002371716E1,-2.096199989E-2,-5.525827408E-2,-4.032707214E-2
7.003378796E1,5.438566208E-3,-2.757596970E-2,-3.841400146E-3
7.004385876E1,1.710808277E-2,-7.718801498E-3,5.097866058E-2
7.005396008E1,1.173764467E-2,-1.243519783E-2,6.246662140E-2
7.006403088E1,-3.363132477E-3,-1.975417137E-2,1.002311707E-2
7.007410168E1,-1.341110468E-2,-7.442474365E-3,-6.051731110E-2
7.008417248E1,-1.763820648E-3,-1.536631584E-2,-9.232997894E-2
7.009424328E1,-1.359915733E-2,-2.411103249E-2,-7.197284698E-2
7.010431408E1,1.061606407E-2,-1.763105392E-2,-1.707077026E-4
7.011438488E1,2.541273832E-2,-6.551027298E-3,6.803512573E-2
7.012448620E1,1.425492764E-2,1.137971878E-3,9.976196289E-2
7.013455700E1,5.785644054E-3,-9.092330933E-3,7.675838470E-2
7.014462780E1,-1.182454824E-2,-2.879142761E-3,4.594802856E-3
7.015469860E1,-2.169191837E-2,9.789466858E-4,-4.269981384E-2
7.016476940E1,-1.483494043E-2,-3.939867020E-3,-3.971862793E-2
7.017484020E1,-3.567695618E-3,-5.823373795E-3,3.369331360E-3
7.018491100E1,1.225906610E-2,-1.008868217E-2,1.041088104E-1
7.019501232E1,3.525525331E-2,1.069307327E-2,1.022911072E-1
7.020508312E1,1.547127962E-2,1.789593697E-2,4.875087738E-2
7.021515393E1,-1.858633757E-2,1.676154137E-2,-1.529693604E-2
7.022522473E1,-4.306685925E-2,1.795697212E-2,-6.398868561E-2
7.023529553E1,-3.955864906E-2,9.880781174E-3,-6.455135345E-2
7.024536633E1,-3.824025393E-2,6.948471069E-3,-1.299381256E-2
7.025543713E1,-7.000690699E-2,-9.598731995E-3,1.387500763E-2
7.026553845E1,-4.403138161E-2,-1.428723335E-2,-8.311080933E-2
7.027560925E1,3.332799673E-2,1.401901245E-3,-2.315349579E-1
7.028568005E1,1.623022556E-1,2.292633057E-2,-2.316312790E-1
7.029575085E1,2.181417346E-1,3.297686577E-2,2.103805542E-2
7.030582165E1,1.285509467E-1,9.105443954E-3,3.057661057E-1
7.031589245E1,-5.370724201E-2,-4.245781898E-2,3.124561310E-1
7.032596325E1,-1.958346963E-1,-1.073446274E-1,6.904792786E-2
7.033606457E1,-1.831413507E-1,-1.329295635E-1,-1.776094437E-1
7.034613537E1,-4.245340824E-2,-1.039400101E-1,-2.978038788E-1
7.035620617E1,1.031208634E-1,-3.808617592E-2,-2.012634277E-1
7.036627697E1,1.657497883E-1,7.884502411E-3,3.086662292E-2
7.037634777E1,7.626640797E-2,4.202246666E-2,2.169399261E-1
7.038641857E1,-6.438499689E-2,4.734444618E-2,2.751016617E-1
7.039648937E1,-1.359537840E-1,5.577301979E-2,2.025804520E-1
7.040659069E1,-1.423581243E-1,6.406068802E-2,7.219123840E-2
7.041666149E1,-7.080698013E-2,8.309149742E-2,-3.261184692E-2
7.042673229E1,2.533447742E-2,8.471465111E-2,-1.005868912E-1
7.043680310E1,7.050740719E-2,5.960941315E-2,-1.134939194E-1
7.044687390E1,8.008736372E-2,2.828240395E-2,-5.534934998E-2
7.045694470E1,5.453103781E-2,-2.185344696E-2,2.788543701E-2
7.046701550E1,2.006322145E-2,-5.631399155E-2,1.100616455E-1
7.047711682E1,-1.831889153E-2,-6.322979927E-2,1.272783279E-1
7.048718762E1,-2.990043163E-2,-6.622743607E-2,1.018514633E-1
7.049725842E1,-3.866291046E-2,-4.082155228E-2,4.852962494E-2
7.050732922E1,-1.154589653E-2,-1.580882072E-2,1.263618469E-2
7.051740002E1,9.308457375E-4,-7.591962814E-3,1.277160645E-2
7.052747082E1,3.476160765E-2,-1.909494400E-3,8.095741272E-3
7.053754162E1,4.457968473E-2,-5.883216858E-3,1.528263092E-2
7.054764294E1,4.766768217E-2,-2.186894417E-2,5.844116211E-3
7.055771374E1,4.868334532E-2,-1.184177399E-2,-2.235317230E-2
7.056778454E1,4.233354330E-2,-1.129746437E-2,-5.715274811E-2
7.057785534E1,3.265017271E-2,-5.633831024E-3,2.466201782E-2
7.058792614E1,1.374387741E-2,-4.784822464E-3,1.451206207E-1
7.059799694E1,-3.950405121E-2,-1.413273811E-2,1.192684174E-1
7.060806774E1,-3.153276443E-2,-1.646494865E-2,1.122570038E-2
7.061816906E1,3.813564777E-3,5.739927292E-3,-1.048011780E-1
7.062823986E1,3.451138735E-2,3.370499611E-2,-1.648054123E-1
7.063831066E1,2.564489841E-2,4.173612595E-2,-1.602478027E-1
7.064838146E1,-7.507801056E-4,3.227710724E-2,-1.087608337E-1
7.065845227E1,-4.393017292E-2,1.926255226E-2,-3.702640533E-2
7.066852306E1,-6.812822819E-2,9.391546249E-3,3.105163574E-2
7.067859387E1,-7.374501228E-2,1.383209229E-2,6.724834442E-2
7.068866467E1,-4.442536831E-2,3.686332703E-2,6.512260437E-2
7.069876599E1,4.800498486E-3,4.520225525E-2,2.775859833E-2
7.070883679E1,2.890384197E-2,5.361986160E-2,9.954452515E-3
7.071890759E1,4.805743694E-2,3.856110573E-2,4.185676575E-3
7.072897839E1,6.991761923E-2,3.552508354E-2,1.495647430E-2
7.073904919E1,6.829243898E-2,2.529549599E-2,3.738880157E-2
7.074911999E1,6.438952684E-2,5.128383636E-4,6.427669525E-2
7.075919079E1,1.781171560E-2,-3.456139565E-2,7.915306091E-2
7.076929211E1,-2.096378803E-2,-6.046724319E-2,3.959655762E-2
7.077936291E1,-4.485797882E-2,-7.933521271E-2,-2.749061584E-2
7.078943371E1,-3.969120979E-2,-8.084321022E-2,-6.991195679E-2
7.079950451E1,-2.492147684E-2,-6.520485878E-2,-5.972003937E-2
7.080957531E1,3.596544266E-3,-3.771662712E-2,-1.677703857E-2
7.081964611E1,9.984254837E-3,-1.082181931E-2,3.733921051E-2
7.082971691E1,1.363974810E-2,7.959604263E-3,3.867721558E-2
7.083981823E1,-1.357012987E-2,9.766936302E-3,2.222061157E-3
7.084988903E1,-2.235889435E-3,-4.436969757E-3,-5.023479462E-2
7.085995983E1,1.387733221E-2,-3.139019012E-3,-7.609176636E-2
7.087003063E1,1.601135731E-2,-7.648229599E-3,-5.453777313E-2
7.088010144E1,2.092272043E-2,2.835512161E-3,-7.574081421E-3
7.089017224E1,1.203054190E-2,1.331782341E-2,3.852844238E-2
7.090024304E1,-1.262170076E-2,3.015041351E-2,4.842281342E-2
7.091034436E1,-2.713477612E-2,1.338934898E-2,1.567268372E-2
7.092041516E1,-4.384630919E-2,1.074266434E-2,7.202148438E-3
7.093048596E1,-2.925515175E-2,8.418321609E-3,1.061058044E-2
7.094055676E1,-3.114759922E-3,6.390452385E-3,2.339553833E-2
7.095062756E1,2.046740055E-2,4.427433014E-3,4.544258118E-2
7.096069836E1,5.314379930E-2,9.044528008E-3,8.372497559E-2
7.097076916E1,4.992723465E-2,1.738345623E-2,9.076499939E-2
7.098087048E1,1.285159588E-2,1.996064186E-2,4.598140717E-2
7.099094128E1,-1.947975159E-2,1.511907578E-2,-2.155971527E-2
7.100101208E1,-3.294110298E-2,1.557052135E-2,-6.671714783E-2
7.101108288E1,-3.788608313E-2,1.433980465E-2,-5.206871033E-2
7.102115368E1,-4.229605198E-2,2.332818508E-2,-1.650333405E-2
7.103122448E1,-5.935436487E-2,2.900600433E-3,-9.054946899E-2
7.104129528E1,-2.132320404E-2,-8.955597878E-3,-2.635412216E-1
7.105139660E1,1.057554483E-1,-1.129901409E-2,-3.187856674E-1
7.106146740E1,2.193388939E-1,5.498766899E-3,-1.371831894E-1
7.107153820E1,1.992677450E-1,-3.195881844E-3,1.766357422E-1
7.108160900E1,6.962054968E-2,-4.668819904E-2,3.465518951E-1
7.109167980E1,-1.052805185E-1,-9.590518475E-2,2.402257919E-1
7.110175060E1,-1.873447895E-1,-1.323301792E-1,1.294136047E-3
7.111182140E1,-1.346945167E-1,-1.207259893E-1,-1.486186981E-1
7.112192272E1,1.358902454E-2,-5.143344402E-2,-1.638965607E-1
7.113199352E1,1.275773644E-1,1.435196400E-2,-8.725166321E-3
7.114206432E1,1.113435626E-1,7.084476948E-2,1.654081345E-1
7.115213513E1,1.281464100E-2,8.209669590E-2,2.448425293E-1
7.116220593E1,-1.199384332E-1,6.871700287E-2,1.694946289E-1
7.117227673E1,-1.674553752E-1,7.571959496E-2,6.208419800E-4
7.118234753E1,-1.288216710E-1,7.596766949E-2,-2.511434555E-1
7.119244885E1,-3.914433718E-2,8.264815807E-2,-2.299575806E-1
7.120251965E1,4.005116224E-2,5.488026142E-2,-1.789388657E-1
7.121259045E1,9.516143799E-2,2.476191521E-2,-6.764125824E-2
7.122266125E1,9.825634956E-2,-1.692140102E-2,5.357742310E-2
7.123273205E1,6.611710787E-2,-5.089545250E-2,1.873788834E-1
7.124280285E1,3.215306997E-2,-8.803069592E-2,2.841711044E-1
7.125287365E1,5.673289299E-3,-1.012836695E-1,3.042211533E-1
7.126297497E1,-1.816111803E-2,-6.858384609E-2,2.362813950E-1
7.127304577E1,-2.530187368E-2,-4.780673981E-2,9.247493744E-2
7.128311657E1,-2.292120457E-2,-3.942477703E-2,-1.028537750E-2
7.129318737E1,5.568265915E-3,-3.002715111E-2,-8.188819885E-2
7.130325817E1,1.979005337E-2,-2.316117287E-2,-1.138553619E-1
7.131332897E1,2.726203203E-2,-2.631711960E-2,-1.031484604E-1
7.132339977E1,4.264432192E-2,-2.309823036E-2,-8.116817474E-2
7.133347058E1,5.562198162E-2,-9.810924530E-3,-7.630062103E-2
7.134357189E1,6.264525652E-2,1.015424728E-3,9.109497070E-3
7.135364269E1,5.021721125E-2,2.273917198E-2,1.806163788E-1
7.136371350E1,-1.107913256E-2,1.151156425E-2,2.263336182E-1
7.137378430E1,-6.091642380E-2,-3.186571598E-2,1.038389206E-1
7.138385510E1,-3.510832787E-2,-4.172718525E-2,-6.394767761E-2
7.139392590E1,2.185356617E-2,-4.355990887E-2,-1.462936401E-1
7.140399670E1,4.632389545E-2,-2.292883396E-2,-1.565256119E-1
7.141409802E1,2.860540152E-2,-4.009127617E-3,-1.146039963E-1
7.142416882E1,-2.060097456E-2,8.015751839E-3,-3.559398651E-2
7.143423962E1,-5.356281996E-2,2.935779095E-2,3.746509552E-2
7.144431042E1,-6.785041094E-2,3.112328053E-2,7.628536224E-2
7.145438122E1,-5.652403831E-2,3.485178947E-2,8.865261078E-2
7.146445202E1,-1.517021656E-2,5.710959435E-2,7.963752747E-2
7.147452282E1,2.561819553E-2,5.786514282E-2,6.123828888E-2
7.148462414E1,4.478067160E-2,4.211461544E-2,3.360366821E-2
7.149469494E1,5.730241537E-2,1.973104477E-2,6.331443787E-3
7.150476574E1,6.549298763E-2,-6.864070892E-3,7.448196411E-4
7.151483654E1,4.762440920E-2,-2.831935883E-2,2.137374878E-2
7.152490734E1,3.449231386E-2,-4.059159756E-2,5.587387085E-2
7.153497814E1,9.577751160E-3,-5.119001865E-2,5.212306976E-2
7.154504894E1,-1.497834921E-2,-5.738925934E-2,8.362770081E-3
7.155515026E1,-1.979756355E-2,-6.387186050E-2,-2.278327942E-2
7.156522106E1,-1.933544874E-2,-4.898190498E-2,-1.418113708E-3
7.157529186E1,4.723906517E-3,-3.940403461E-2,5.500221252E-2
7.158536266E1,2.078831196E-3,-9.399056435E-3,8.223628998E-2
7.159543347E1,1.640677452E-3,-6.470680237E-3,5.715179443E-2
7.160550427E1,-1.120567322E-3,-5.897998810E-3,-1.956176758E-2
7.161557507E1,-3.440141678E-3,-1.598227024E-2,-1.164503098E-1
7.162567639E1,-1.474601030E-2,-2.651679516E-2,-1.741962433E-1
7.163574719E1,-8.455276489E-3,-4.639375210E-2,-1.675720215E-1
7.164581799E1,-1.342976093E-2,-5.221056938E-2,-1.023139954E-1
7.165588879E1,-8.650302887E-3,-3.818619251E-2,-5.228996277E-3
7.166595959E1,8.051037788E-3,-1.106989384E-2,1.258344650E-1
7.167603039E1,3.344523907E-2,2.259886265E-2,2.266979218E-1
7.168610119E1,1.752036810E-2,3.826880455E-2,2.271242142E-1
7.169620251E1,-3.689777851E-2,4.163789749E-2,1.359338760E-1
7.170627331E1,-5.536365509E-2,4.618823528E-2,2.052116394E-2
7.171634411E1,-4.534029961E-2,4.599416256E-2,-2.437973022E-2
7.172641491E1,-1.784497499E-2,3.921568394E-2,-9.367942810E-3
7.173648571E1,-4.187077284E-2,2.169680595E-2,-2.556514740E-2
7.174655651E1,-4.815894365E-2,2.896785736E-5,-1.720542908E-1
7.175662731E1,2.485615015E-2,-1.152312756E-2,-3.525247574E-1
7.176672863E1,1.425112486E-1,9.758472443E-4,-3.013801575E-1
7.177679943E1,1.999484897E-1,-6.740689278E-3,-1.975536346E-2
7.178687023E1,1.298381686E-1,-3.105962276E-2,2.506341934E-1
7.179694103E1,-3.112196922E-3,-7.603180408E-2,3.258466721E-1
7.180701184E1,-1.173633933E-1,-1.028801203E-1,1.663923264E-1
7.181708264E1,-1.422312260E-1,-1.237177849E-1,-5.870532990E-2
7.182715344E1,-1.141816378E-1,-1.009944677E-1,-1.903934479E-1
7.183725476E1,5.258494616E-2,-3.049731255E-2,-1.285438538E-1
7.184732556E1,1.360793114E-1,3.145527840E-2,5.979156494E-2
7.185739636E1,1.019847393E-1,5.945634842E-2,2.405490875E-1
7.186746716E1,-8.714199066E-4,6.563186646E-2,2.392320633E-1
7.187753796E1,-1.485177279E-1,4.958808422E-2,1.059217453E-1
7.188760876E1,-1.777317524E-1,4.725718498E-2,-7.734203339E-2
7.189767956E1,-1.112772226E-1,5.334424973E-2,-2.109270096E-1
7.190778088E1,-2.159297466E-2,4.738819599E-2,-2.697057724E-1
7.191785168E1,6.708151102E-2,2.870023251E-2,-2.075357437E-1
7.192792248E1,9.614658356E-2,2.756118774E-4,-1.065740585E-1
7.193799328E1,8.995372057E-2,-3.071844578E-2,5.898857117E-2
7.194806408E1,5.815368891E-2,-6.172120571E-2,1.984825134E-1
7.195813488E1,1.001852751E-2,-8.004641533E-2,2.961473465E-1
7.196820568E1,-2.842724323E-2,-8.426749706E-2,3.075122833E-1
7.197827648E1,-1.675820351E-2,-7.837152481E-2,2.332801819E-1
7.198837780E1,-5.145490170E-3,-4.835414886E-2,1.141614914E-1
7.199844860E1,6.356537342E-3,-2.809226513E-2,7.316589355E-3
7.200851940E1,4.654359818E-2,-2.319836617E-2,-7.266807556E-2
7.201859020E1,5.334991217E-2,-1.142036915E-2,-1.135606766E-1
7.202866100E1,5.141019821E-2,-2.609324455E-2,-1.163711548E-1
7.203873181E1,3.608626127E-2,-2.000570297E-2,-8.398056030E-2
7.204880261E1,4.203563929E-2,-8.814454079E-3,-4.752731323E-2
7.205890393E1,4.404044151E-2,-5.295276642E-4,1.092548370E-1
7.206897473E1,7.725775242E-3,7.992863655E-3,2.469491959E-1
7.207904553E1,-4.663974047E-2,-5.057215691E-3,1.839828491E-1
7.208911633E1,-7.073265314E-2,-2.616691589E-2,4.169464111E-3
7.209918713E1,1.312196255E-3,-2.087426186E-2,-9.449768066E-2
7.210925793E1,5.606734753E-2,-9.919404984E-4,-9.239864349E-2
7.211932873E1,4.297399521E-2,-1.260042191E-4,-7.392501831E-2
7.212943005E1,-2.338808775E-2,-3.615498543E-3,-8.638095856E-2
7.213950085E1,-7.069432735E-2,-2.004027367E-3,-5.600643158E-2
7.214957165E1,-8.932805061E-2,-4.026889801E-4,-1.193904877E-2
7.215964245E1,-6.328535080E-2,5.713701248E-3,4.329204559E-2
7.216971325E1,-1.917058229E-2,1.841700077E-2,7.402229309E-2
7.217978405E1,3.126972914E-2,2.065706253E-2,2.017660141E-1
7.218985485E1,5.742615461E-2,2.444815636E-2,1.072587967E-1
7.219995617E1,5.764567852E-2,1.108896732E-2,4.029369354E-2
7.221002697E1,4.410696030E-2,-7.297992706E-3,-2.313518524E-2
7.222009777E1,2.614593506E-2,-3.033351898E-2,-4.287624359E-2
7.223016857E1,5.786657333E-3,-4.156827927E-2,-3.144359589E-2
7.224023937E1,-1.217615604E-2,-5.282557011E-2,-1.555156708E-2
7.225031018E1,-2.501010895E-2,-6.891739368E-2,-1.397705078E-2
7.226038098E1,-1.620680094E-2,-7.070553303E-2,-1.233863831E-2
7.227048229E1,1.412338018E-2,-5.136430264E-2,2.941799164E-2
7.228055310E1,3.474014997E-2,-4.212164879E-2,9.655284882E-2
7.229062390E1,2.674782276E-2,-3.361213207E-2,9.647178650E-2
7.230069470E1,3.536254168E-2,-9.593486786E-3,6.807041168E-2
7.231076550E1,2.017492056E-2,-1.466798782E-2,2.367973328E-3
7.232083630E1,-6.505668163E-3,-2.364087105E-2,-9.301376343E-2
7.233090710E1,-2.285706997E-2,-3.079223633E-2,-1.729135513E-1
7.234100842E1,-3.075671196E-2,-4.479479790E-2,-1.975917816E-1
7.235107922E1,-1.405763626E-2,-4.205751419E-2,-1.395721436E-1
7.236115002E1,5.153715611E-3,-2.168977261E-2,-4.734992981E-3
7.237122082E1,3.146690130E-2,6.914854050E-3,1.444482803E-1
7.238129162E1,1.177436113E-2,2.532112598E-2,2.254095078E-1
7.239136242E1,-3.923916817E-2,2.600800991E-2,2.015953064E-1
7.240143322E1,-5.470919609E-2,2.450156212E-2,9.834480286E-2
7.241153454E1,-4.210197926E-2,4.348969460E-2,2.542877197E-2
7.242160534E1,-2.632898092E-2,4.578411579E-2,-2.965259552E-2
7.243167614E1,-4.134637117E-2,4.909026623E-2,-1.146230698E-1
7.244174694E1,-4.903280735E-2,4.132568836E-2,-2.554206848E-1
7.245181774E1,-1.058703661E-2,1.068270206E-2,-3.784675598E-1
7.246188854E1,1.476885080E-1,-2.951622009E-4,-2.853536606E-1
7.247195934E1,2.300515175E-1,-5.545496941E-3,7.303714752E-2
7.248206066E1,1.699368954E-1,-2.680552006E-2,4.215841293E-1
7.249213146E1,2.567708492E-3,-5.661153793E-2,4.534568787E-1
7.250220227E1,-1.488710046E-1,-8.784198761E-2,1.785373688E-1
7.251227306E1,-1.889359355E-1,-1.090706587E-1,-1.745090485E-1
7.252234387E1,-1.451281309E-1,-6.803190708E-2,-3.880443573E-1
7.253241467E1,7.753783464E-2,-1.901960373E-2,-3.580751419E-1
7.254248547E1,1.681429744E-1,3.901040554E-2,-1.039209366E-1
7.255258679E1,1.362571716E-1,5.044221878E-2,1.738805771E-1
7.256265759E1,1.039695740E-2,4.252552986E-2,3.035564423E-1
7.257272839E1,-1.311578155E-1,3.484451771E-2,2.279262543E-1
7.258279919E1,-1.841694117E-1,4.117870331E-2,6.418704987E-2
7.259286999E1,-1.291201115E-1,6.837797165E-2,-7.082080841E-2
7.260294079E1,-2.816146612E-2,7.912397385E-2,-1.510820389E-1
7.261301159E1,5.861663818E-2,7.782721519E-2,-1.431779861E-1
7.262308239E1,9.781849384E-2,3.417706490E-2,-8.049964905E-2
7.263318371E1,8.470958471E-2,-1.261973381E-2,1.801109314E-2
7.264325451E1,3.377425671E-2,-7.093894482E-2,1.070508957E-1
7.265332531E1,-7.367610931E-3,-9.811627865E-2,1.604804993E-1
7.266339611E1,-2.706217766E-2,-9.134793282E-2,1.281166077E-1
7.267346691E1,-2.014398575E-2,-6.405067444E-2,7.452392578E-2
7.268353771E1,1.470923424E-3,-2.958583832E-2,9.059906006E-3
7.269360852E1,1.397186518E-2,3.121972084E-3,-1.576709747E-2
7.270370983E1,1.692557335E-2,1.002335548E-2,-1.196956635E-2
7.271378063E1,2.695012093E-2,1.995539665E-2,-1.307582855E-2
7.272385144E1,2.997082472E-2,8.701801300E-3,-1.901245117E-2
7.273392224E1,3.305524588E-2,2.591967583E-3,-3.663253784E-2
7.274399304E1,4.567152262E-2,-5.443572998E-3,-6.342124939E-2
7.275406384E1,6.154751778E-2,1.384854317E-3,-2.569389343E-2
7.276413464E1,5.302393436E-2,1.713263988E-2,1.248636246E-1
7.277423596E1,2.267360687E-4,1.724898815E-2,1.735763550E-1
7.278430676E1,-4.843097925E-2,-1.096725464E-4,7.501220703E-2
7.279437756E1,-2.846962214E-2,-2.997040749E-3,-5.494976044E-2
7.280444836E1,1.370787621E-2,2.208352089E-3,-1.569967270E-1
7.281451916E1,3.851616383E-2,1.587522030E-2,-1.937656403E-1
7.282458996E1,3.558200598E-2,1.428794861E-2,-1.473741531E-1
7.283466076E1,-1.078134775E-2,6.354570389E-3,-6.169605255E-2
7.284476208E1,-5.245256424E-2,1.101493835E-3,6.031990051E-3
7.285483288E1,-7.769161463E-2,7.328271866E-3,3.727722168E-2
7.286490368E1,-8.205950260E-2,2.005398273E-2,6.343555450E-2
7.287497448E1,-3.988748789E-2,3.203773499E-2,7.047748566E-2
7.288504528E1,-1.230001450E-3,5.028986931E-2,7.279968262E-2
7.289511608E1,2.945351601E-2,5.621111393E-2,4.674911499E-2
7.290518688E1,5.073785782E-2,4.565930367E-2,1.635837555E-2
7.291528820E1,6.768721342E-2,2.612090111E-2,-8.879661560E-3
7.292535900E1,6.588971615E-2,-2.349376678E-3,6.484031677E-3
7.293542980E1,5.731856823E-2,-3.977167606E-2,1.677989960E-2
7.294550060E1,2.099156380E-2,-5.321931839E-2,-1.433372498E-3
7.295557140E1,3.993570805E-3,-6.186270714E-2,-2.641105652E-2
7.296564221E1,4.059314728E-3,-6.587219238E-2,-2.964305878E-2
7.297571301E1,6.400704384E-3,-4.617881775E-2,2.737045288E-4
7.298581432E1,3.850042820E-3,-3.671586514E-2,4.157733917E-2
7.299588513E1,-1.086270809E-2,-4.533171654E-3,5.159473419E-2
7.300595593E1,-1.615381241E-2,6.902217865E-4,2.618408203E-2
7.301602673E1,-2.251327038E-3,6.050229073E-3,-2.486705780E-2
7.302609753E1,1.647901535E-2,-2.086877823E-3,-5.627155304E-2
7.303616833E1,2.356266975E-2,5.137920380E-4,-6.856060028E-2
7.304623913E1,2.846115828E-2,-2.975225449E-3,-7.151699066E-2
7.305634045E1,1.708185673E-2,-3.228902817E-3,-7.692813873E-2
7.306641125E1,-1.297515631E-2,-1.251697540E-4,-8.476161957E-2
7.307648205E1,-3.311127424E-2,-8.065223694E-3,-5.719375610E-2
7.308655285E1,-2.932417393E-2,1.273155212E-3,-8.909225464E-3
7.309662365E1,-1.747786999E-3,1.010656357E-2,9.770393372E-2
7.310669445E1,2.811026573E-2,2.206778526E-2,1.719646454E-1
7.311676525E1,4.107505083E-2,3.167676926E-2,1.508378983E-1
7.312686657E1,-5.500972271E-3,2.293109894E-2,6.200981140E-2
7.313693737E1,-3.017228842E-2,3.036785126E-2,-2.757072449E-2
7.314700817E1,-2.435576916E-2,2.393507957E-2,-7.072925568E-2
7.315707897E1,-1.367968321E-2,2.501964569E-2,-3.980159760E-2
7.316714977E1,-2.951443195E-2,1.027584076E-2,-4.498386383E-2
7.317722058E1,-5.915760994E-2,-4.607915878E-3,-1.521043777E-1
7.318729138E1,-8.438110352E-3,-1.078057289E-2,-3.145179749E-1
7.319739269E1,1.374204755E-1,5.477190018E-3,-1.849288940E-1
7.320746350E1,2.129036188E-1,1.926016808E-2,1.055374146E-1
7.321753430E1,1.546358466E-1,1.506114006E-2,4.016113281E-1
7.322760510E1,-6.979763508E-3,-2.413582802E-2,3.697633743E-1
7.323767590E1,-1.316806078E-1,-7.708644867E-2,6.722545624E-2
7.324774670E1,-1.560933590E-1,-9.701943398E-2,-2.471723557E-1
7.325781750E1,-5.103576183E-2,-7.025837898E-2,-4.178380966E-1
7.326791882E1,9.554159641E-2,-1.899123192E-2,-3.477115631E-1
7.327798962E1,1.380877495E-1,2.079463005E-2,-8.985424042E-2
7.328806042E1,7.794761658E-2,3.983998299E-2,1.854476929E-1
7.329813122E1,-3.424787521E-2,3.702974319E-2,3.170499802E-1
7.330820202E1,-1.487326026E-1,3.427314758E-2,2.673397064E-1
7.331827282E1,-1.661152244E-1,5.484366417E-2,1.360120773E-1
7.332834362E1,-1.168513298E-1,8.554697037E-2,2.537727356E-3
7.333841442E1,-2.483105659E-2,8.652329445E-2,-8.311748505E-2
7.334851574E1,6.716823578E-2,7.913398743E-2,-1.162624359E-1
7.335858654E1,9.004586935E-2,3.411698341E-2,-8.256435394E-2
7.336865734E1,7.264989614E-2,-2.545928955E-2,-2.740573883E-2
7.337872814E1,2.419972420E-2,-6.901025772E-2,4.212474823E-2
7.338879894E1,-1.210683584E-2,-8.708906174E-2,7.584381104E-2
7.339886974E1,-3.348648548E-2,-7.222795486E-2,7.369518280E-2
